State,Number of CoCs,"Overall Homeless, 2016","Overall Homeless - Under 18, 2016","Overall Homeless - Age 18 to 24, 2016","Overall Homeless - Over 24, 2016","Overall Homeless - Female, 2016","Overall Homeless - Male, 2016","Overall Homeless - Transgender, 2016","Overall Homeless - Non-Hispanic/Non-Latino, 2016","Overall Homeless - Hispanic/Latino, 2016","Overall Homeless - White, 2016","Overall Homeless - Black or African American, 2016","Overall Homeless - Asian, 2016","Overall Homeless - American Indian or Alaska Native, 2016","Overall Homeless - Native Hawaiian or Other Pacific Islander, 2016","Overall Homeless - Multiple Races, 2016","Sheltered ES Homeless, 2016","Sheltered ES Homeless - Under 18, 2016","Sheltered ES Homeless - Age 18 to 24, 2016","Sheltered ES Homeless - Over 24, 2016","Sheltered ES Homeless - Female, 2016","Sheltered ES Homeless - Male, 2016","Sheltered ES Homeless - Transgender, 2016","Sheltered ES Homeless - Non-Hispanic/Non-Latino, 2016","Sheltered ES Homeless - Hispanic/Latino, 2016","Sheltered ES Homeless - White, 2016","Sheltered ES Homeless - Black or African American, 2016","Sheltered ES Homeless - Asian, 2016","Sheltered ES Homeless - American Indian or Alaska Native, 2016","Sheltered ES Homeless - Native Hawaiian or Other Pacific Islander, 2016","Sheltered ES Homeless - Multiple Races, 2016","Sheltered TH Homeless, 2016","Sheltered TH Homeless - Under 18, 2016","Sheltered TH Homeless - Age 18 to 24, 2016","Sheltered TH Homeless - Over 24, 2016","Sheltered TH Homeless - Female, 2016","Sheltered TH Homeless - Male, 2016","Sheltered TH Homeless - Transgender, 2016","Sheltered TH Homeless - Non-Hispanic/Non-Latino, 2016","Sheltered TH Homeless - Hispanic/Latino, 2016","Sheltered TH Homeless - White, 2016","Sheltered TH Homeless - Black or African American, 2016","Sheltered TH Homeless - Asian, 2016","Sheltered TH Homeless - American Indian or Alaska Native, 2016","Sheltered TH Homeless - Native Hawaiian or Other Pacific Islander, 2016","Sheltered TH Homeless - Multiple Races, 2016","Sheltered SH Homeless, 2016","Sheltered SH Homeless - Age 18 to 24, 2016","Sheltered SH Homeless - Over 24, 2016","Sheltered SH Homeless - Female, 2016","Sheltered SH Homeless - Male, 2016","Sheltered SH Homeless - Transgender, 2016","Sheltered SH Homeless - Non-Hispanic/Non-Latino, 2016","Sheltered SH Homeless - Hispanic/Latino, 2016","Sheltered SH Homeless - White, 2016","Sheltered SH Homeless - Black or African American, 2016","Sheltered SH Homeless - Asian, 2016","Sheltered SH Homeless - American Indian or Alaska Native, 2016","Sheltered SH Homeless - Native Hawaiian or Other Pacific Islander, 2016","Sheltered SH Homeless - Multiple Races, 2016","Sheltered Total Homeless, 2016","Sheltered Total Homeless - Under 18, 2016","Sheltered Total Homeless - Age 18 to 24, 2016","Sheltered Total Homeless - Over 24, 2016","Sheltered Total Homeless - Female, 2016","Sheltered Total Homeless - Male, 2016","Sheltered Total Homeless - Transgender, 2016","Sheltered Total Homeless - Non-Hispanic/Non-Latino, 2016","Sheltered Total Homeless - Hispanic/Latino, 2016","Sheltered Total Homeless - White, 2016","Sheltered Total Homeless - Black or African American, 2016","Sheltered Total Homeless - Asian, 2016","Sheltered Total Homeless - American Indian or Alaska Native, 2016","Sheltered Total Homeless - Native Hawaiian or Other Pacific Islander, 2016","Sheltered Total Homeless - Multiple Races, 2016","Unsheltered Homeless, 2016","Unsheltered Homeless - Under 18, 2016","Unsheltered Homeless - Age 18 to 24, 2016","Unsheltered Homeless - Over 24, 2016","Unsheltered Homeless - Female, 2016","Unsheltered Homeless - Male, 2016","Unsheltered Homeless - Transgender, 2016","Unsheltered Homeless - Non-Hispanic/Non-Latino, 2016","Unsheltered Homeless - Hispanic/Latino, 2016","Unsheltered Homeless - White, 2016","Unsheltered Homeless - Black or African American, 2016","Unsheltered Homeless - Asian, 2016","Unsheltered Homeless - American Indian or Alaska Native, 2016","Unsheltered Homeless - Native Hawaiian or Other Pacific Islander, 2016","Unsheltered Homeless - Multiple Races, 2016","Overall Homeless Individuals, 2016","Overall Homeless Individuals - Under 18, 2016","Overall Homeless Individuals - Age 18 to 24, 2016","Overall Homeless Individuals - Over 24, 2016","Overall Homeless Individuals - Female, 2016","Overall Homeless Individuals - Male, 2016","Overall Homeless Individuals - Transgender, 2016","Overall Homeless Individuals - Non-Hispanic/Non-Latino, 2016","Overall Homeless Individuals - Hispanic/Latino, 2016","Overall Homeless Individuals - White, 2016","Overall Homeless Individuals - Black or African American, 2016","Overall Homeless Individuals - Asian, 2016","Overall Homeless Individuals - American Indian or Alaska Native, 2016","Overall Homeless Individuals - Native Hawaiian or Other Pacific Islander, 2016","Overall Homeless Individuals - Multiple Races, 2016","Sheltered ES Homeless Individuals, 2016","Sheltered ES Homeless Individuals - Under 18, 2016","Sheltered ES Homeless Individuals - Age 18 to 24, 2016","Sheltered ES Homeless Individuals - Over 24, 2016","Sheltered ES Homeless Individuals - Female, 2016","Sheltered ES Homeless Individuals - Male, 2016","Sheltered ES Homeless Individuals - Transgender, 2016","Sheltered ES Homeless Individuals - Non-Hispanic/Non-Latino, 2016","Sheltered ES Homeless Individuals - Hispanic/Latino, 2016","Sheltered ES Homeless Individuals - White, 2016","Sheltered ES Homeless Individuals - Black or African American, 2016","Sheltered ES Homeless Individuals - Asian, 2016","Sheltered ES Homeless Individuals - American Indian or Alaska Native, 2016","Sheltered ES Homeless Individuals - Native Hawaiian or Other Pacific Islander, 2016","Sheltered ES Homeless Individuals - Multiple Races, 2016","Sheltered TH Homeless Individuals, 2016","Sheltered TH Homeless Individuals - Under 18, 2016","Sheltered TH Homeless Individuals - Age 18 to 24, 2016","Sheltered TH Homeless Individuals - Over 24, 2016","Sheltered TH Homeless Individuals - Female, 2016","Sheltered TH Homeless Individuals - Male, 2016","Sheltered TH Homeless Individuals - Transgender, 2016","Sheltered TH Homeless Individuals - Non-Hispanic/Non-Latino, 2016","Sheltered TH Homeless Individuals - Hispanic/Latino, 2016","Sheltered TH Homeless Individuals - White, 2016","Sheltered TH Homeless Individuals - Black or African American, 2016","Sheltered TH Homeless Individuals - Asian, 2016","Sheltered TH Homeless Individuals - American Indian or Alaska Native, 2016","Sheltered TH Homeless Individuals - Native Hawaiian or Other Pacific Islander, 2016","Sheltered TH Homeless Individuals - Multiple Races, 2016","Sheltered SH Homeless Individuals, 2016","Sheltered SH Homeless Individuals - Age 18 to 24, 2016","Sheltered SH Homeless Individuals - Over 24, 2016","Sheltered SH Homeless Individuals - Female, 2016","Sheltered SH Homeless Individuals - Male, 2016","Sheltered SH Homeless Individuals - Transgender, 2016","Sheltered SH Homeless Individuals - Non-Hispanic/Non-Latino, 2016","Sheltered SH Homeless Individuals - Hispanic/Latino, 2016","Sheltered SH Homeless Individuals - White, 2016","Sheltered SH Homeless Individuals - Black or African American, 2016","Sheltered SH Homeless Individuals - Asian, 2016","Sheltered SH Homeless Individuals - American Indian or Alaska Native, 2016","Sheltered SH Homeless Individuals - Native Hawaiian or Other Pacific Islander, 2016","Sheltered SH Homeless Individuals - Multiple Races, 2016","Sheltered Total Homeless Individuals, 2016","Sheltered Total Homeless Individuals - Under 18, 2016","Sheltered Total Homeless Individuals - Age 18 to 24, 2016","Sheltered Total Homeless Individuals - Over 24, 2016","Sheltered Total Homeless Individuals - Female, 2016","Sheltered Total Homeless Individuals - Male, 2016","Sheltered Total Homeless Individuals - Transgender, 2016","Sheltered Total Homeless Individuals - Non-Hispanic/Non-Latino, 2016","Sheltered Total Homeless Individuals - Hispanic/Latino, 2016","Sheltered Total Homeless Individuals - White, 2016","Sheltered Total Homeless Individuals - Black or African American, 2016","Sheltered Total Homeless Individuals - Asian, 2016","Sheltered Total Homeless Individuals - American Indian or Alaska Native, 2016","Sheltered Total Homeless Individuals - Native Hawaiian or Other Pacific Islander, 2016","Sheltered Total Homeless Individuals - Multiple Races, 2016","Unsheltered Homeless Individuals, 2016","Unsheltered Homeless Individuals - Under 18, 2016","Unsheltered Homeless Individuals - Age 18 to 24, 2016","Unsheltered Homeless Individuals - Over 24, 2016","Unsheltered Homeless Individuals - Female, 2016","Unsheltered Homeless Individuals - Male, 2016","Unsheltered Homeless Individuals - Transgender, 2016","Unsheltered Homeless Individuals - Non-Hispanic/Non-Latino, 2016","Unsheltered Homeless Individuals - Hispanic/Latino, 2016","Unsheltered Homeless Individuals - White, 2016","Unsheltered Homeless Individuals - Black or African American, 2016","Unsheltered Homeless Individuals - Asian, 2016","Unsheltered Homeless Individuals - American Indian or Alaska Native, 2016","Unsheltered Homeless Individuals - Native Hawaiian or Other Pacific Islander, 2016","Unsheltered Homeless Individuals - Multiple Races, 2016","Overall Homeless People in Families, 2016","Overall Homeless People in Families - Under 18, 2016","Overall Homeless People in Families - Age 18 to 24, 2016","Overall Homeless People in Families - Over 24, 2016","Overall Homeless People in Families - Female, 2016","Overall Homeless People in Families - Male, 2016","Overall Homeless People in Families - Transgender, 2016","Overall Homeless People in Families - Non-Hispanic/Non-Latino, 2016","Overall Homeless People in Families - Hispanic/Latino, 2016","Overall Homeless People in Families - White, 2016","Overall Homeless People in Families - Black or African American, 2016","Overall Homeless People in Families - Asian, 2016","Overall Homeless People in Families - American Indian or Alaska Native, 2016","Overall Homeless People in Families - Native Hawaiian or Other Pacific Islander, 2016","Overall Homeless People in Families - Multiple Races, 2016","Sheltered ES Homeless People in Families, 2016","Sheltered ES Homeless People in Families - Under 18, 2016","Sheltered ES Homeless People in Families - Age 18 to 24, 2016","Sheltered ES Homeless People in Families - Over 24, 2016","Sheltered ES Homeless People in Families - Female, 2016","Sheltered ES Homeless People in Families - Male, 2016","Sheltered ES Homeless People in Families - Transgender, 2016","Sheltered ES Homeless People in Families - Non-Hispanic/Non-Latino, 2016","Sheltered ES Homeless People in Families - Hispanic/Latino, 2016","Sheltered ES Homeless People in Families - White, 2016","Sheltered ES Homeless People in Families - Black or African American, 2016","Sheltered ES Homeless People in Families - Asian, 2016","Sheltered ES Homeless People in Families - American Indian or Alaska Native, 2016","Sheltered ES Homeless People in Families - Native Hawaiian or Other Pacific Islander, 2016","Sheltered ES Homeless People in Families - Multiple Races, 2016","Sheltered TH Homeless People in Families, 2016","Sheltered TH Homeless People in Families - Under 18, 2016","Sheltered TH Homeless People in Families - Age 18 to 24, 2016","Sheltered TH Homeless People in Families - Over 24, 2016","Sheltered TH Homeless People in Families - Female, 2016","Sheltered TH Homeless People in Families - Male, 2016","Sheltered TH Homeless People in Families - Transgender, 2016","Sheltered TH Homeless People in Families - Non-Hispanic/Non-Latino, 2016","Sheltered TH Homeless People in Families - Hispanic/Latino, 2016","Sheltered TH Homeless People in Families - White, 2016","Sheltered TH Homeless People in Families - Black or African American, 2016","Sheltered TH Homeless People in Families - Asian, 2016","Sheltered TH Homeless People in Families - American Indian or Alaska Native, 2016","Sheltered TH Homeless People in Families - Native Hawaiian or Other Pacific Islander, 2016","Sheltered TH Homeless People in Families - Multiple Races, 2016","Sheltered Total Homeless People in Families, 2016","Sheltered Total Homeless People in Families - Under 18, 2016","Sheltered Total Homeless People in Families - Age 18 to 24, 2016","Sheltered Total Homeless People in Families - Over 24, 2016","Sheltered Total Homeless People in Families - Female, 2016","Sheltered Total Homeless People in Families - Male, 2016","Sheltered Total Homeless People in Families - Transgender, 2016","Sheltered Total Homeless People in Families - Non-Hispanic/Non-Latino, 2016","Sheltered Total Homeless People in Families - Hispanic/Latino, 2016","Sheltered Total Homeless People in Families - White, 2016","Sheltered Total Homeless People in Families - Black or African American, 2016","Sheltered Total Homeless People in Families - Asian, 2016","Sheltered Total Homeless People in Families - American Indian or Alaska Native, 2016","Sheltered Total Homeless People in Families - Native Hawaiian or Other Pacific Islander, 2016","Sheltered Total Homeless People in Families - Multiple Races, 2016","Unsheltered Homeless People in Families, 2016","Unsheltered Homeless People in Families - Under 18, 2016","Unsheltered Homeless People in Families - Age 18 to 24, 2016","Unsheltered Homeless People in Families - Over 24, 2016","Unsheltered Homeless People in Families - Female, 2016","Unsheltered Homeless People in Families - Male, 2016","Unsheltered Homeless People in Families - Transgender, 2016","Unsheltered Homeless People in Families - Non-Hispanic/Non-Latino, 2016","Unsheltered Homeless People in Families - Hispanic/Latino, 2016","Unsheltered Homeless People in Families - White, 2016","Unsheltered Homeless People in Families - Black or African American, 2016","Unsheltered Homeless People in Families - Asian, 2016","Unsheltered Homeless People in Families - American Indian or Alaska Native, 2016","Unsheltered Homeless People in Families - Native Hawaiian or Other Pacific Islander, 2016","Unsheltered Homeless People in Families - Multiple Races, 2016","Overall Homeless Family Households, 2016","Sheltered ES Homeless Family Households, 2016","Sheltered TH Homeless Family Households, 2016","Sheltered Total Homeless Family Households, 2016","Unsheltered Homeless Family Households, 2016","Overall Chronically Homeless, 2016","Sheltered ES Chronically Homeless, 2016","Sheltered SH Chronically Homeless, 2016","Sheltered Total Chronically Homeless, 2016","Unsheltered Chronically Homeless, 2016","Overall Chronically Homeless Individuals, 2016","Sheltered ES Chronically Homeless Individuals, 2016","Sheltered SH Chronically Homeless Individuals, 2016","Sheltered Total Chronically Homeless Individuals, 2016","Unsheltered Chronically Homeless Individuals, 2016","Overall Chronically Homeless People in Families, 2016","Sheltered ES Chronically Homeless People in Families, 2016","Sheltered Total Chronically Homeless People in Families, 2016","Unsheltered Chronically Homeless People in Families, 2016","Overall Homeless Veterans, 2016","Overall Homeless Veterans - Female, 2016","Overall Homeless Veterans - Male, 2016","Overall Homeless Veterans - Transgender, 2016","Overall Homeless Veterans - Non-Hispanic/Non-Latino, 2016","Overall Homeless Veterans - Hispanic/Latino, 2016","Overall Homeless Veterans - White, 2016","Overall Homeless Veterans - Black or African American, 2016","Overall Homeless Veterans - Asian, 2016","Overall Homeless Veterans - American Indian or Alaska Native, 2016","Overall Homeless Veterans - Native Hawaiian or Other Pacific Islander, 2016","Overall Homeless Veterans - Multiple Races, 2016","Sheltered ES Homeless Veterans, 2016","Sheltered ES Homeless Veterans - Female, 2016","Sheltered ES Homeless Veterans - Male, 2016","Sheltered ES Homeless Veterans - Transgender, 2016","Sheltered ES Homeless Veterans - Non-Hispanic/Non-Latino, 2016","Sheltered ES Homeless Veterans - Hispanic/Latino, 2016","Sheltered ES Homeless Veterans - White, 2016","Sheltered ES Homeless Veterans - Black or African American, 2016","Sheltered ES Homeless Veterans - Asian, 2016","Sheltered ES Homeless Veterans - American Indian or Alaska Native, 2016","Sheltered ES Homeless Veterans - Native Hawaiian or Other Pacific Islander, 2016","Sheltered ES Homeless Veterans - Multiple Races, 2016","Sheltered TH Homeless Veterans, 2016","Sheltered TH Homeless Veterans - Female, 2016","Sheltered TH Homeless Veterans - Male, 2016","Sheltered TH Homeless Veterans - Transgender, 2016","Sheltered TH Homeless Veterans - Non-Hispanic/Non-Latino, 2016","Sheltered TH Homeless Veterans - Hispanic/Latino, 2016","Sheltered TH Homeless Veterans - White, 2016","Sheltered TH Homeless Veterans - Black or African American, 2016","Sheltered TH Homeless Veterans - Asian, 2016","Sheltered TH Homeless Veterans - American Indian or Alaska Native, 2016","Sheltered TH Homeless Veterans - Native Hawaiian or Other Pacific Islander, 2016","Sheltered TH Homeless Veterans - Multiple Races, 2016","Sheltered SH Homeless Veterans, 2016","Sheltered SH Homeless Veterans - Female, 2016","Sheltered SH Homeless Veterans - Male, 2016","Sheltered SH Homeless Veterans - Transgender, 2016","Sheltered SH Homeless Veterans - Non-Hispanic/Non-Latino, 2016","Sheltered SH Homeless Veterans - Hispanic/Latino, 2016","Sheltered SH Homeless Veterans - White, 2016","Sheltered SH Homeless Veterans - Black or African American, 2016","Sheltered SH Homeless Veterans - Asian, 2016","Sheltered SH Homeless Veterans - American Indian or Alaska Native, 2016","Sheltered SH Homeless Veterans - Native Hawaiian or Other Pacific Islander, 2016","Sheltered SH Homeless Veterans - Multiple Races, 2016","Sheltered Total Homeless Veterans, 2016","Sheltered Total Homeless Veterans - Female, 2016","Sheltered Total Homeless Veterans - Male, 2016","Sheltered Total Homeless Veterans - Transgender, 2016","Sheltered Total Homeless Veterans - Non-Hispanic/Non-Latino, 2016","Sheltered Total Homeless Veterans - Hispanic/Latino, 2016","Sheltered Total Homeless Veterans - White, 2016","Sheltered Total Homeless Veterans - Black or African American, 2016","Sheltered Total Homeless Veterans - Asian, 2016","Sheltered Total Homeless Veterans - American Indian or Alaska Native, 2016","Sheltered Total Homeless Veterans - Native Hawaiian or Other Pacific Islander, 2016","Sheltered Total Homeless Veterans - Multiple Races, 2016","Unsheltered Homeless Veterans, 2016","Unsheltered Homeless Veterans - Female, 2016","Unsheltered Homeless Veterans - Male, 2016","Unsheltered Homeless Veterans - Transgender, 2016","Unsheltered Homeless Veterans - Non-Hispanic/Non-Latino, 2016","Unsheltered Homeless Veterans - Hispanic/Latino, 2016","Unsheltered Homeless Veterans - White, 2016","Unsheltered Homeless Veterans - Black or African American, 2016","Unsheltered Homeless Veterans - Asian, 2016","Unsheltered Homeless Veterans - American Indian or Alaska Native, 2016","Unsheltered Homeless Veterans - Native Hawaiian or Other Pacific Islander, 2016","Unsheltered Homeless Veterans - Multiple Races, 2016","Overall Homeless Unaccompanied Youth (Under 25), 2016","Sheltered ES Homeless Unaccompanied Youth (Under 25), 2016","Sheltered TH Homeless Unaccompanied Youth (Under 25), 2016","Sheltered SH Homeless Unaccompanied Youth (Under 25), 2016","Sheltered Total Homeless Unaccompanied Youth (Under 25), 2016","Unsheltered Homeless Unaccompanied Youth (Under 25), 2016","Overall Homeless Unaccompanied Youth Under 18, 2016","Sheltered ES Homeless Unaccompanied Youth Under 18, 2016","Sheltered TH Homeless Unaccompanied Youth Under 18, 2016","Sheltered Total Homeless Unaccompanied Youth Under 18, 2016","Unsheltered Homeless Unaccompanied Youth Under 18, 2016","Overall Homeless Unaccompanied Youth Age 18-24, 2016","Sheltered ES Homeless Unaccompanied Youth Age 18-24, 2016","Sheltered TH Homeless Unaccompanied Youth Age 18-24, 2016","Sheltered SH Homeless Unaccompanied Youth Age 18-24, 2016","Sheltered Total Homeless Unaccompanied Youth Age 18-24, 2016","Unsheltered Homeless Unaccompanied Youth Age 18-24, 2016","Overall Homeless Parenting Youth (Under 25), 2016","Sheltered ES Homeless Parenting Youth (Under 25), 2016","Sheltered TH Homeless Parenting Youth (Under 25), 2016","Sheltered Total Homeless Parenting Youth (Under 25), 2016","Unsheltered Homeless Parenting Youth (Under 25), 2016","Overall Homeless Parenting Youth Under 18, 2016","Sheltered ES Homeless Parenting Youth Under 18, 2016","Sheltered TH Homeless Parenting Youth Under 18, 2016","Sheltered Total Homeless Parenting Youth Under 18, 2016","Unsheltered Homeless Parenting Youth Under 18, 2016","Overall Homeless Parenting Youth Age 18-24, 2016","Sheltered ES Homeless Parenting Youth Age 18-24, 2016","Sheltered TH Homeless Parenting Youth Age 18-24, 2016","Sheltered Total Homeless Parenting Youth Age 18-24, 2016","Unsheltered Homeless Parenting Youth Age 18-24, 2016","Overall Homeless Children of Parenting Youth, 2016","Sheltered ES Homeless Children of Parenting Youth, 2016","Sheltered TH Homeless Children of Parenting Youth, 2016","Sheltered Total Homeless Children of Parenting Youth, 2016","Unsheltered Homeless Children of Parenting Youth, 2016"
AK,2,"1,940",274,173,"1,493",808,"1,127",5,"1,797",143,739,147,44,786,53,171,"1,007",164,74,769,429,576,2,932,75,353,100,41,399,33,81,491,107,63,321,220,270,1,441,50,224,35,0,156,18,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,498",271,137,"1,090",649,846,3,"1,373",125,577,135,41,555,51,139,442,3,36,403,159,281,2,424,18,162,12,3,231,2,32,"1,527",19,154,"1,354",527,995,5,"1,428",99,622,102,38,633,9,123,777,19,68,690,271,504,2,726,51,293,67,35,324,4,54,312,0,50,262,100,211,1,282,30,171,23,0,78,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,089",19,118,952,371,715,3,"1,008",81,464,90,35,402,7,91,438,0,36,402,156,280,2,420,18,158,12,3,231,2,32,413,255,19,139,281,132,0,369,44,117,45,6,153,44,48,230,145,6,79,158,72,0,206,24,60,33,6,75,29,27,179,107,13,59,120,59,0,159,20,53,12,0,78,15,21,409,252,19,138,278,131,0,365,44,113,45,6,153,44,48,4,3,0,1,3,1,0,4,0,4,0,0,0,0,0,135,76,58,134,1,122,94,0,94,28,112,84,0,84,28,10,10,10,0,168,12,156,0,165,3,77,20,0,61,0,10,72,6,66,0,70,2,29,7,0,31,0,5,40,3,37,0,39,1,22,4,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,112,9,103,0,109,3,51,11,0,43,0,7,56,3,53,0,56,0,26,9,0,18,0,3,173,87,50,0,137,36,19,19,0,19,0,154,68,50,0,118,36,9,2,7,9,0,0,0,0,0,0,9,2,7,9,0,10,2,8,10,0
AL,8,"4,111",681,304,"3,126","1,733","2,366",12,"4,027",84,"1,714","2,251",4,49,8,85,"1,601",298,139,"1,164",800,797,4,"1,568",33,657,873,2,26,3,40,"1,258",270,61,927,521,737,0,"1,234",24,573,644,1,14,3,23,34,2,32,10,24,0,34,0,14,18,0,0,0,2,"2,893",568,202,"2,123","1,331","1,558",4,"2,836",57,"1,244","1,535",3,40,6,65,"1,218",113,102,"1,003",402,808,8,"1,191",27,470,716,1,9,2,20,"3,019",33,241,"2,745","1,017","1,992",10,"2,971",48,"1,297","1,611",4,43,6,58,"1,147",9,100,"1,038",479,664,4,"1,130",17,477,615,2,24,3,26,836,24,48,764,255,581,0,822,14,404,403,1,10,1,17,34,2,32,10,24,0,34,0,14,18,0,0,0,2,"2,017",33,150,"1,834",744,"1,269",4,"1,986",31,895,"1,036",3,34,4,45,"1,002",0,91,911,273,723,6,985,17,402,575,1,9,2,13,"1,092",648,63,381,716,374,2,"1,056",36,417,640,0,6,2,27,454,289,39,126,321,133,0,438,16,180,258,0,2,0,14,422,246,13,163,266,156,0,412,10,169,241,0,4,2,6,876,535,52,289,587,289,0,850,26,349,499,0,6,2,20,216,113,11,92,129,85,2,206,10,68,141,0,0,0,7,356,139,154,293,63,420,170,2,172,248,390,161,2,163,227,30,9,9,21,373,18,355,0,371,2,177,187,0,3,1,5,207,9,198,0,207,0,97,105,0,3,1,1,113,5,108,0,111,2,52,59,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,321,14,307,0,319,2,150,164,0,3,1,3,52,4,48,0,52,0,27,23,0,0,0,2,254,107,64,2,173,81,28,9,19,28,0,226,98,45,2,145,81,31,14,11,25,6,5,0,5,5,0,26,14,6,20,6,45,22,17,39,6
AR,7,"2,463",432,197,"1,834","1,047","1,415",1,"2,377",86,"1,451",894,10,21,8,79,"1,092",223,60,809,512,579,1,"1,041",51,663,360,8,6,0,55,514,135,24,355,251,263,0,499,15,317,165,0,8,7,17,10,2,8,9,1,0,10,0,10,0,0,0,0,0,"1,616",358,86,"1,172",772,843,1,"1,550",66,990,525,8,14,7,72,847,74,111,662,275,572,0,827,20,461,369,2,7,1,7,"1,838",49,152,"1,637",638,"1,199",1,"1,767",71,"1,009",750,5,19,3,52,769,16,45,708,288,480,1,724,45,437,288,3,6,0,35,361,33,21,307,152,209,0,354,7,224,119,0,6,2,10,10,2,8,9,1,0,10,0,10,0,0,0,0,0,"1,140",49,68,"1,023",449,690,1,"1,088",52,671,407,3,12,2,45,698,0,84,614,189,509,0,679,19,338,343,2,7,1,7,625,383,45,197,409,216,0,610,15,442,144,5,2,5,27,323,207,15,101,224,99,0,317,6,226,72,5,0,0,20,153,102,3,48,99,54,0,145,8,93,46,0,2,5,7,476,309,18,149,323,153,0,462,14,319,118,5,2,5,27,149,74,27,48,86,63,0,148,1,123,26,0,0,0,0,191,107,40,147,44,503,226,0,226,277,417,163,0,163,254,86,63,63,23,222,19,202,1,218,4,126,87,0,5,3,1,67,4,62,1,66,1,36,29,0,2,0,0,92,10,82,0,92,0,61,25,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,159,14,144,1,158,1,97,54,0,5,2,1,63,5,58,0,60,3,29,33,0,0,1,0,201,61,54,2,117,84,49,16,33,49,0,152,45,21,2,68,84,13,12,1,13,0,0,0,0,0,0,13,12,1,13,0,13,12,1,13,0
AZ,3,"9,707","2,022",733,"6,952","3,685","6,005",17,"7,342","2,365","6,562","1,792",53,809,67,424,"3,701",887,275,"2,539","1,653","2,046",2,"2,745",956,"2,359",876,18,282,21,145,"2,722","1,059",277,"1,386","1,287","1,429",6,"1,863",859,"1,725",610,18,159,15,195,40,1,39,12,28,0,34,6,30,5,0,1,1,3,"6,463","1,946",553,"3,964","2,952","3,503",8,"4,642","1,821","4,114","1,491",36,442,37,343,"3,244",76,180,"2,988",733,"2,502",9,"2,700",544,"2,448",301,17,367,30,81,"6,659",102,515,"6,042","1,826","4,816",17,"5,393","1,266","4,847",937,42,554,60,219,"2,411",69,176,"2,166",853,"1,556",2,"1,917",494,"1,650",442,15,194,18,92,"1,113",25,162,926,305,802,6,873,240,818,194,11,34,11,45,40,1,39,12,28,0,34,6,30,5,0,1,1,3,"3,564",94,339,"3,131","1,170","2,386",8,"2,824",740,"2,498",641,26,229,30,140,"3,095",8,176,"2,911",656,"2,430",9,"2,569",526,"2,349",296,16,325,30,79,"3,048","1,920",218,910,"1,859","1,189",0,"1,949","1,099","1,715",855,11,255,7,205,"1,290",818,99,373,800,490,0,828,462,709,434,3,88,3,53,"1,609","1,034",115,460,982,627,0,990,619,907,416,7,125,4,150,"2,899","1,852",214,833,"1,782","1,117",0,"1,818","1,081","1,616",850,10,213,7,203,149,68,4,77,77,72,0,131,18,99,5,1,42,0,2,917,400,477,877,40,"1,395",449,19,468,927,"1,327",404,19,423,904,68,45,45,23,"1,036",81,950,5,909,127,773,158,4,64,3,34,268,23,245,0,233,35,201,46,0,15,0,6,392,27,364,1,351,41,292,69,4,14,1,12,3,1,2,0,3,0,3,0,0,0,0,0,663,51,611,1,587,76,496,115,4,29,1,18,373,30,339,4,322,51,277,43,0,35,2,16,589,243,187,1,431,158,100,67,25,92,8,489,176,162,1,339,150,150,70,80,150,0,1,1,0,1,0,149,69,80,149,0,222,96,126,222,0
